id,title,title_ar,title_fr,country,education_level,grade,stream,stream_name,subject,subject_name,content_type,year,session,term,source_name,source_url,file_url,file_type,language,has_solution,solution_url,estimated_pages,estimated_questions,topic,topics,skills,difficulty,source_type,rights_status,quality_status,duplicate_of,alternate_sources_count,notes,discovered_at
"shater-bac_blanc-2020-sciences_exp-physics-t3-5927","النموذج 85 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2020)","النموذج 85 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2020 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2020,"none",3,"DzExams","https://www.dzexams.com/ar/annales/N290MVUzVzRiY2cvYzJwbWVYZVJaUT09","https://www.dzexams.com/viewer/sujet/N290MVUzVzRiY2cvYzJwbWVYZVJaUT09","pdf","ar",FALSE,"",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2020;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",6,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.836Z"
"shater-bac_blanc-2019-sciences_exp-physics-t3-31604","النموذج 80 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2019)","النموذج 80 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2019 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2019,"none",3,"DzExams","https://www.dzexams.com/ar/annales/aW55OUs2YUpva3F3L2hVLzRqemtaQT09","https://www.dzexams.com/viewer/sujet/aW55OUs2YUpva3F3L2hVLzRqemtaQT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/aW55OUs2YUpva3F3L2hVLzRqemtaQT09",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2019;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",33,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.836Z"
"shater-bac_blanc-2018-sciences_exp-physics-t3-5974","النموذج 48 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2018)","النموذج 48 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2018 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2018,"none",3,"DzExams","https://www.dzexams.com/ar/annales/WGQyOEovQ1puclBneEQyZjBaL2dIZz09","https://www.dzexams.com/viewer/sujet/WGQyOEovQ1puclBneEQyZjBaL2dIZz09","pdf","ar",FALSE,"",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2018;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",17,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.840Z"
"shater-bac_blanc-2017-sciences_exp-physics-t3-5985","النموذج 32 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2017)","النموذج 32 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2017 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2017,"none",3,"DzExams","https://www.dzexams.com/ar/annales/R1E1MFo1Wlh1cHhwYjlHT0dnNjZFdz09","https://www.dzexams.com/viewer/sujet/R1E1MFo1Wlh1cHhwYjlHT0dnNjZFdz09","pdf","ar",FALSE,"",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2017;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",12,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.842Z"
"shater-bac_blanc-2016-sciences_exp-physics-t3-5996","النموذج 21 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2016)","النموذج 21 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2016 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2016,"none",3,"DzExams","https://www.dzexams.com/ar/annales/QjR6bkVRV2ZNMVBaSUhoSVdNRm93Zz09","https://www.dzexams.com/viewer/sujet/QjR6bkVRV2ZNMVBaSUhoSVdNRm93Zz09","pdf","ar",FALSE,"",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2016;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",12,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.843Z"
"shater-bac_blanc-2015-sciences_exp-physics-t3-6004","النموذج 10 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2015)","النموذج 10 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2015 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2015,"none",3,"DzExams","https://www.dzexams.com/ar/annales/bWJEcXJ2OU1IM00vV0s4dUZNc2Y5Zz09","https://www.dzexams.com/viewer/sujet/bWJEcXJ2OU1IM00vV0s4dUZNc2Y5Zz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/bWJEcXJ2OU1IM00vV0s4dUZNc2Y5Zz09",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2015;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",9,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.844Z"
"shater-bac_blanc-2014-sciences_exp-physics-t3-6006","النموذج 2 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي (2014)","النموذج 2 - اختبارات الفصل 3 - العلوم الفيزيائية - 3 ثانوي","Sciences Physiques - BAC 2014 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","physics","العلوم الفيزيائية","bac_blanc",2014,"none",3,"DzExams","https://www.dzexams.com/ar/annales/ckpyNnhwRjhOWFlqQVdLR1VmdlArQT09","https://www.dzexams.com/viewer/sujet/ckpyNnhwRjhOWFlqQVdLR1VmdlArQT09","pdf","ar",FALSE,"",3,8,"العلوم الفيزيائية - علوم تجريبية","العلوم الفيزيائية;علوم تجريبية;بكالوريا 2014;امتحان رسمي","needs_mapping","hard","education_platform","external_link_only","verified","",3,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.845Z"
"shater-term_quiz-2025-sciences_exp-natural_sciences-t1-43958","النموذج 45 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2025)","النموذج 45 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2025 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2025,"none",1,"DzExams","https://www.dzexams.com/ar/annales/akJQOEZvMWF4Z01YaDJvU1RpS0N2UT09","https://www.dzexams.com/viewer/sujet/akJQOEZvMWF4Z01YaDJvU1RpS0N2UT09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2025;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",4,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.901Z"
"shater-term_quiz-2024-sciences_exp-natural_sciences-t1-35458","النموذج 42 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2024)","النموذج 42 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2024 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2024,"none",1,"DzExams","https://www.dzexams.com/ar/annales/eUpKM01BamNpVHZlNjlZRzA5V3UyZz09","https://www.dzexams.com/viewer/sujet/eUpKM01BamNpVHZlNjlZRzA5V3UyZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/eUpKM01BamNpVHZlNjlZRzA5V3UyZz09",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2024;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",5,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.901Z"
"shater-term_quiz-2023-sciences_exp-natural_sciences-t1-28002","النموذج 38 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2023)","النموذج 38 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2023 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2023,"none",1,"DzExams","https://www.dzexams.com/ar/annales/MGYrelFFOXFsZlV4ZmltbWI4dUlJZz09","https://www.dzexams.com/viewer/sujet/MGYrelFFOXFsZlV4ZmltbWI4dUlJZz09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2023;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.902Z"
"shater-term_quiz-2022-sciences_exp-natural_sciences-t1-33552","النموذج 37 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2022)","النموذج 37 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2022 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2022,"none",1,"DzExams","https://www.dzexams.com/ar/annales/VFE3eWxEZ1NHSVVNZHU0WTRjK0FKdz09","https://www.dzexams.com/viewer/sujet/VFE3eWxEZ1NHSVVNZHU0WTRjK0FKdz09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2022;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.902Z"
"shater-term_quiz-2021-sciences_exp-natural_sciences-t1-5832","النموذج 36 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2021)","النموذج 36 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2021 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2021,"none",1,"DzExams","https://www.dzexams.com/ar/annales/UmZzYThyM1p6WW1xU2h1ZE11NkYwUT09","https://www.dzexams.com/viewer/sujet/UmZzYThyM1p6WW1xU2h1ZE11NkYwUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/UmZzYThyM1p6WW1xU2h1ZE11NkYwUT09",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2021;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",8,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.902Z"
"shater-term_quiz-2020-sciences_exp-natural_sciences-t1-5841","النموذج 29 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2020)","النموذج 29 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2020 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2020,"none",1,"DzExams","https://www.dzexams.com/ar/annales/MzBaa3VLSHl1UEd2SlhlS2hnZEhoQT09","https://www.dzexams.com/viewer/sujet/MzBaa3VLSHl1UEd2SlhlS2hnZEhoQT09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2020;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",13,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.903Z"
"shater-term_quiz-2019-sciences_exp-natural_sciences-t1-5845","النموذج 17 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2019)","النموذج 17 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2019 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2019,"none",1,"DzExams","https://www.dzexams.com/ar/annales/M1JSM2wxUWp6TTV0NjlYQnU0MS9iUT09","https://www.dzexams.com/viewer/sujet/M1JSM2wxUWp6TTV0NjlYQnU0MS9iUT09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2019;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",5,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.904Z"
"shater-term_quiz-2018-sciences_exp-natural_sciences-t1-5853","النموذج 13 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2018)","النموذج 13 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2018 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2018,"none",1,"DzExams","https://www.dzexams.com/ar/annales/RXhBZHV1TWdzVm4yRVdvY0QweFMzUT09","https://www.dzexams.com/viewer/sujet/RXhBZHV1TWdzVm4yRVdvY0QweFMzUT09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2018;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",9,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.904Z"
"shater-term_quiz-2017-sciences_exp-natural_sciences-t1-5856","النموذج 5 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2017)","النموذج 5 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2017 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2017,"none",1,"DzExams","https://www.dzexams.com/ar/annales/dWZBZ0ZoNnk4Z1hvdFExVHlheE13UT09","https://www.dzexams.com/viewer/sujet/dWZBZ0ZoNnk4Z1hvdFExVHlheE13UT09","pdf","ar",FALSE,"",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2017;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",4,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.904Z"
"shater-term_quiz-2016-sciences_exp-natural_sciences-t1-5858","النموذج 2 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2016)","النموذج 2 - فروض الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2016 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_quiz",2016,"none",1,"DzExams","https://www.dzexams.com/ar/annales/ekRhdno0QndsckxWZnB2QThhYmVhdz09","https://www.dzexams.com/viewer/sujet/ekRhdno0QndsckxWZnB2QThhYmVhdz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/ekRhdno0QndsckxWZnB2QThhYmVhdz09",2,4,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2016;فرض الفصل 1","needs_mapping","medium","education_platform","external_link_only","verified","",3,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.905Z"
"shater-term_exam-2026-sciences_exp-natural_sciences-t1-47476","النموذج 164 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2026)","النموذج 164 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2026 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2026,"none",1,"DzExams","https://www.dzexams.com/ar/annales/QmExTUw2aFBnNWtGRms2MW15MFMvUT09","https://www.dzexams.com/viewer/sujet/QmExTUw2aFBnNWtGRms2MW15MFMvUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/QmExTUw2aFBnNWtGRms2MW15MFMvUT09",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2026;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.970Z"
"shater-term_exam-2024-sciences_exp-natural_sciences-t1-37170","النموذج 163 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2024)","النموذج 163 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2024 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2024,"none",1,"DzExams","https://www.dzexams.com/ar/annales/S3NPbTZHQUV2LzMvK0hONGdNWnRTUT09","https://www.dzexams.com/viewer/sujet/S3NPbTZHQUV2LzMvK0hONGdNWnRTUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/S3NPbTZHQUV2LzMvK0hONGdNWnRTUT09",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2024;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",11,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.970Z"
"shater-term_exam-2023-sciences_exp-natural_sciences-t1-31849","النموذج 153 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2023)","النموذج 153 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2023 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2023,"none",1,"DzExams","https://www.dzexams.com/ar/annales/WE9mejJlWVFrWUNUV0pwZDVHRFRGZz09","https://www.dzexams.com/viewer/sujet/WE9mejJlWVFrWUNUV0pwZDVHRFRGZz09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2023;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",5,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.971Z"
"shater-term_exam-2022-sciences_exp-natural_sciences-t1-26700","النموذج 149 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2022)","النموذج 149 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2022 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2022,"none",1,"DzExams","https://www.dzexams.com/ar/annales/SEFFZlVrUDVsdWE3QXdDdGNRNE1FZz09","https://www.dzexams.com/viewer/sujet/SEFFZlVrUDVsdWE3QXdDdGNRNE1FZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/SEFFZlVrUDVsdWE3QXdDdGNRNE1FZz09",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2022;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",7,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.971Z"
"shater-term_exam-2021-sciences_exp-natural_sciences-t1-5736","النموذج 143 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2021)","النموذج 143 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2021 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2021,"none",1,"DzExams","https://www.dzexams.com/ar/annales/TnZoanh6bWtDUDgxYnFYVDhwTG1DQT09","https://www.dzexams.com/viewer/sujet/TnZoanh6bWtDUDgxYnFYVDhwTG1DQT09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2021;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",42,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.971Z"
"shater-term_exam-2020-sciences_exp-natural_sciences-t1-5753","النموذج 102 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2020)","النموذج 102 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2020 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2020,"none",1,"DzExams","https://www.dzexams.com/ar/annales/OGk3UlJLZ3dmWVgvdS9WbDBFWHVIQT09","https://www.dzexams.com/viewer/sujet/OGk3UlJLZ3dmWVgvdS9WbDBFWHVIQT09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2020;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",23,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.976Z"
"shater-term_exam-2019-sciences_exp-natural_sciences-t1-5771","النموذج 80 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2019)","النموذج 80 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2019 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2019,"none",1,"DzExams","https://www.dzexams.com/ar/annales/VVpxeG1tWVBGRWNKZlc5Q05ManBGQT09","https://www.dzexams.com/viewer/sujet/VVpxeG1tWVBGRWNKZlc5Q05ManBGQT09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2019;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",23,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.979Z"
"shater-term_exam-2018-sciences_exp-natural_sciences-t1-5785","النموذج 58 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2018)","النموذج 58 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2018 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2018,"none",1,"DzExams","https://www.dzexams.com/ar/annales/OVlDcUh4K2tDOHFVN3lrNnR0cFpnUT09","https://www.dzexams.com/viewer/sujet/OVlDcUh4K2tDOHFVN3lrNnR0cFpnUT09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2018;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",16,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.981Z"
"shater-term_exam-2017-sciences_exp-natural_sciences-t1-5804","النموذج 43 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2017)","النموذج 43 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2017 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2017,"none",1,"DzExams","https://www.dzexams.com/ar/annales/VVJrVExPeFRFeUtaeWxCNExIQjFCZz09","https://www.dzexams.com/viewer/sujet/VVJrVExPeFRFeUtaeWxCNExIQjFCZz09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2017;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",22,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.982Z"
"shater-term_exam-2016-sciences_exp-natural_sciences-t1-5808","النموذج 22 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2016)","النموذج 22 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2016 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2016,"none",1,"DzExams","https://www.dzexams.com/ar/annales/V3YwaHljTEp3amVQTjl1Q2ZwOUtvZz09","https://www.dzexams.com/viewer/sujet/V3YwaHljTEp3amVQTjl1Q2ZwOUtvZz09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2016;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",5,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.985Z"
"shater-term_exam-2015-sciences_exp-natural_sciences-t1-5810","النموذج 18 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي (2015)","النموذج 18 - اختبارات الفصل 1 - علوم الطبيعة والحياة - 3 ثانوي","Sciences de la Nature et de la Vie - BAC 2015 (Sciences Expérimentales)","DZ","secondary","3AS","sciences_exp","علوم تجريبية","natural_sciences","علوم الطبيعة والحياة","term_exam",2015,"none",1,"DzExams","https://www.dzexams.com/ar/annales/ckVld05hUC9HTmp0cDR1S2w0U0UrUT09","https://www.dzexams.com/viewer/sujet/ckVld05hUC9HTmp0cDR1S2w0U0UrUT09","pdf","ar",FALSE,"",3,8,"علوم الطبيعة والحياة - علوم تجريبية","علوم الطبيعة والحياة;علوم تجريبية;بكالوريا 2015;اختبار الفصل 1","needs_mapping","hard","education_platform","external_link_only","verified","",7,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:56.985Z"
